id,skuid,gender,primarycategory,brand,framecolor,lensmaterial,lenscolor,material,shape,weight,size,price,style,features,description,name,discount percentage,publish,type,secondarycategory,brandalias,materialalias,stylealias,typealias,barcode,shortdescription,gender2,update time,rank,dimensions,frameshapeurl,framestyleurl,brandurl,segment,vto,origin,mfd_by,pkg_by,mktd_by,rm_source,mfg_date,exp_date,no_of_images,is_onsale,Created time,frame_cost,Deal of Day,comfort,naming_system,has_images,image_folder,image_count,first_image,all_images
18632,E21A8625,Men,eyeglasses,MIYAMA,Red,Polycarbonate,Transparent,acetate,Round,12,Small,149,Full Frame,"Round shape ideal for multifocals, Hinges, Lightweight, Universal Fit, Durable Acetate construction, Polycarbonate lens compatible","A round frame in a stylish red finish, crafted from premium acetate for durability and everyday comfort. Designed for men, it offers hinges, lightweight, universal fit so you can enjoy all-day wear without compromise. Perfect for those who value both style and practicality.",MIYAMA,149,1,0,premium-eyeglasses,Miyama,acetate,fullframe,,EYEMYEYE-MIY020025C2,E21A8625 Red Full rim Round Eyeglasses for Men and Women,Women,2022-09-22 16:05:35.322 +0530,19900,49-21-140-45,round-eyeglasses,full-frame-eyeglasses,/brands/miyama-eyeglasses,P,False,India,,,,,,,8,True,2024-03-30 02:35:34,3,False,"Hinges,Lightweight,Universal fit",M.1243.RO.1.6.A,Yes,Spexmojo,6,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E21A8625/E21A8625_1.jpg,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E21A8625/E21A8625_1.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E21A8625/E21A8625_2.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E21A8625/E21A8625_3.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E21A8625/E21A8625_4.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E21A8625/E21A8625_5.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E21A8625/E21A8625_6.jpg
54809,E15B8544,Men,eyeglasses,BERG,Brown,Polycarbonate,Transparent,acetate,Rectangle,12,Medium,139,Full Frame,"Rectangle shape ideal for multifocals, Nosepad, Lightweight, Universal Fit, Durable Acetate construction, Polycarbonate lens compatible","A rectangle frame in a stylish brown finish, crafted from premium acetate for durability and everyday comfort. Designed for men, it offers nosepad, lightweight,  universal fit so you can enjoy all-day wear without compromise. Perfect for those who value both style and practicality.",BERG,139,1,0,premium-eyeglasses,Berg,acetate,fullframe,,EYEMYEYE-BER010044C3,E15B8544 Brown Full rim Rectangle Eyeglasses for Men,Women,2023-03-10 13:49:46.898 +0530,19470,53-17-140-37,rectangle-eyeglasses,full-frame-eyeglasses,/brands/berg-eyeglasses,P,False,India,,,,,,,11,True,2024-03-06 02:38:54,3,False,"Nosepad,Lightweight, Universal fit",M.1244.RE.1.6.A,Yes,Spexmojo,6,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15B8544/E15B8544_1.jpg,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15B8544/E15B8544_1.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15B8544/E15B8544_2.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15B8544/E15B8544_3.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15B8544/E15B8544_4.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15B8544/E15B8544_5.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15B8544/E15B8544_6.jpg
54812,E12B8545,Men,eyeglasses,BERG,Black,Polycarbonate,Transparent,acetate,Round,12,Medium,139,Full Frame,"Round shape ideal for multifocals, Hinges, Lightweight, Universal Fit, Durable Acetate construction, Polycarbonate lens compatible","A round frame in a stylish black finish, crafted from premium acetate for durability and everyday comfort. Designed for men, it offers hinges, lightweight, universal fit so you can enjoy all-day wear without compromise. Perfect for those who value both style and practicality.",BERG,139,1,0,premium-eyeglasses,Berg,acetate,fullframe,,EYEMYEYE-BER010045C3,E12B8545 Black Full rim Round Eyeglasses for Men and Women,Women,2023-03-10 13:49:46.898 +0530,19473,51-17-140-40,round-eyeglasses,full-frame-eyeglasses,/brands/berg-eyeglasses,P,False,India,,,,,,,14,False,2024-03-30 02:35:34,3,False,"Hinges,Lightweight,Universal fit",M.1245.RO.1.6.A,Yes,Spexmojo,6,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12B8545/E12B8545_1.jpg,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12B8545/E12B8545_1.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12B8545/E12B8545_2.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12B8545/E12B8545_3.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12B8545/E12B8545_4.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12B8545/E12B8545_5.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12B8545/E12B8545_6.jpg
55327,E12B9135,Men,eyeglasses,K+,Black,Polycarbonate,Transparent,thermoplastic,Rectangle,12,Medium,99,Full Frame,"Rectangle shape ideal for multifocals, Nosepad, Hinges, Lightweight, Universal Fit, Durable Thermoplastic construction","A rectangle frame in a stylish black finish, crafted from premium thermoplastic for durability and everyday comfort. Designed for men, it offers nosepad, hinges, lightweight,  universal fit so you can enjoy all-day wear without compromise. Perfect for those who value both style and practicality.",K+,99,1,0,offline-collection,K+,thermoplastic,fullframe,,EYEMYEYE-KPL070035C3,E12B9135 Black Full frame Rectangle Eyeglasses for Men and Women,Women,2023-03-10 13:49:47.106 +0530,20996,53-18-144-38,rectangle-eyeglasses,full-frame-eyeglasses,/brands/k+-eyeglasses,P,False,India,,,,,,,14,True,2024-03-30 02:35:34,3,False,"Nosepad,Hinges,Lightweight, Universal fit",M.1246.RE.1.6.A,Yes,Spexmojo,6,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12B9135/E12B9135_1.jpg,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12B9135/E12B9135_1.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12B9135/E12B9135_2.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12B9135/E12B9135_3.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12B9135/E12B9135_4.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12B9135/E12B9135_5.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12B9135/E12B9135_6.jpg
55328,E12B9121,Men,eyeglasses,K+,Black,Polycarbonate,Transparent,combination,Rectangle,12,Medium,99,Half Frame,"Rectangle shape ideal for multifocals, Hinges, Lightweight, Universal Fit, Durable Combination construction, Polycarbonate lens compatible","A rectangle frame in a stylish black finish, crafted from premium combination for durability and everyday comfort. Designed for men, it offers hinges, lightweight, universal fit so you can enjoy all-day wear without compromise. Perfect for those who value both style and practicality.",K+,99,1,0,offline-collection,K+,combination,halfframe,,EYEMYEYE-KPL070021C1,E12B9121 Black Half rim Rectangle Eyeglasses for Men and Women,Women,2023-03-10 13:49:47.106 +0530,20997,51-18-140-38,rectangle-eyeglasses,half-frame-eyeglasses,/brands/k+-eyeglasses,P,False,India,,,,,,,14,False,2024-03-30 02:35:34,3,False,"Hinges,Lightweight,Universal fit",M.1247.RE.1.6.A,Yes,Spexmojo,6,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12B9121/E12B9121_1.jpg,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12B9121/E12B9121_1.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12B9121/E12B9121_2.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12B9121/E12B9121_3.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12B9121/E12B9121_4.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12B9121/E12B9121_5.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12B9121/E12B9121_6.jpg
18546,E12A8564,Women,eyeglasses,BERG,Black,Polycarbonate,Transparent,acetate,Cateye,12,Small,139,Full Frame,"Cateye shape ideal for multifocals, Nosepad, Lightweight, Universal Fit, Durable Acetate construction, Polycarbonate lens compatible","A cateye frame in a stylish black finish, crafted from premium acetate for durability and everyday comfort. Designed for women, it offers nosepad, lightweight,  universal fit so you can enjoy all-day wear without compromise. Perfect for those who value both style and practicality.",BERG,139,1,0,premium-eyeglasses,Berg,acetate,fullframe,,EYEMYEYE-BER010064C2,E12A8564 Black Full rim Cat eye Eyeglasses for Women,,2022-09-22 15:57:31.703 +0530,19814,50-16-140-39,cat-eye-eyeglasses,full-frame-eyeglasses,/brands/berg-eyeglasses,P,False,India,,,,,,,8,False,2024-03-30 02:35:34,3,False,"Nosepad,Lightweight, Universal fit",M.1248.CA.1.6.A,Yes,Spexmojo,6,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12A8564/E12A8564_1.jpg,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12A8564/E12A8564_1.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12A8564/E12A8564_2.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12A8564/E12A8564_3.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12A8564/E12A8564_4.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12A8564/E12A8564_5.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12A8564/E12A8564_6.jpg
19053,E16A8927,Men,eyeglasses,LEON,Grey,Polycarbonate,Transparent,metallic,Round,12,Medium,119,Full Frame,"Round shape ideal for multifocals, Nosepad, Hinges, Lightweight, Universal Fit, Durable Metallic construction","A round frame in a stylish grey finish, crafted from premium metallic for durability and everyday comfort. Designed for men, it offers nosepad, hinges, lightweight,  universal fit so you can enjoy all-day wear without compromise. Perfect for those who value both style and practicality.",LEON,119,1,0,offline-collection,Leon,metallic,fullframe,,EYEMYEYE-LON060027C1,E16A8927 Grey Full frame Round Eyeglasses for Men and Women,Women,2022-09-22 17:35:09.138 +0530,20355,51-17-140-42,round-eyeglasses,full-frame-eyeglasses,/brands/leon-eyeglasses,P,False,India,,,,,,,8,False,2024-03-30 02:35:34,3,False,"Nosepad,Hinges,Lightweight, Universal fit",M.1249.RO.1.6.A,Yes,Spexmojo,6,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E16A8927/E16A8927_1.jpg,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E16A8927/E16A8927_1.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E16A8927/E16A8927_2.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E16A8927/E16A8927_3.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E16A8927/E16A8927_4.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E16A8927/E16A8927_5.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E16A8927/E16A8927_6.jpg
18509,E15B8531,Women,eyeglasses,BERG,Brown,Polycarbonate,Transparent,acetate,Cateye,12,Small,139,Full Frame,"Cateye shape ideal for multifocals, Nosepad, Lightweight, Universal Fit, Durable Acetate construction, Polycarbonate lens compatible","A cateye frame in a stylish brown finish, crafted from premium acetate for durability and everyday comfort. Designed for women, it offers nosepad, lightweight,  universal fit so you can enjoy all-day wear without compromise. Perfect for those who value both style and practicality.",BERG,139,1,0,premium-eyeglasses,Berg,acetate,fullframe,,EYEMYEYE-BER010031C3,E15B8531 Brown Full rim Cat eye Eyeglasses for Women,,2022-09-22 15:53:58.604 +0530,19777,50-16-140-40,cat-eye-eyeglasses,full-frame-eyeglasses,/brands/berg-eyeglasses,P,False,India,,,,,,,8,False,2024-03-30 02:35:34,3,False,"Nosepad,Lightweight, Universal fit",M.1250.CA.1.6.A,Yes,Spexmojo,6,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15B8531/E15B8531_1.jpg,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15B8531/E15B8531_1.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15B8531/E15B8531_2.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15B8531/E15B8531_3.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15B8531/E15B8531_4.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15B8531/E15B8531_5.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15B8531/E15B8531_6.jpg
18510,E12A8547,Men,eyeglasses,BERG,Black,Polycarbonate,Transparent,acetate,Aviator,12,Small,139,Full Frame,"Aviator shape ideal for multifocals, Hinges, Lightweight, Universal Fit, Durable Acetate construction, Polycarbonate lens compatible","A aviator frame in a stylish black finish, crafted from premium acetate for durability and everyday comfort. Designed for men, it offers hinges, lightweight, universal fit so you can enjoy all-day wear without compromise. Perfect for those who value both style and practicality.",BERG,139,1,0,premium-eyeglasses,Berg,acetate,fullframe,,EYEMYEYE-BER010047C3,E12A8547 Black Full rim Aviator Eyeglasses for Men,Women,2022-09-22 15:54:05.044 +0530,19778,50-18-142-40,aviator-eyeglasses,full-frame-eyeglasses,/brands/berg-eyeglasses,P,False,India,,,,,,,8,False,2024-03-30 02:35:34,3,False,"Hinges,Lightweight,Universal fit",M.1251.AV.1.6.A,Yes,Spexmojo,6,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12A8547/E12A8547_1.jpg,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12A8547/E12A8547_1.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12A8547/E12A8547_2.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12A8547/E12A8547_3.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12A8547/E12A8547_4.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12A8547/E12A8547_5.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12A8547/E12A8547_6.jpg
18511,E12B8547,Men,eyeglasses,BERG,Black,Polycarbonate,Transparent,acetate,Aviator,12,Small,139,Full Frame,"Aviator shape ideal for multifocals, Nosepad, Lightweight, Universal Fit, Durable Acetate construction, Polycarbonate lens compatible","A aviator frame in a stylish black finish, crafted from premium acetate for durability and everyday comfort. Designed for men, it offers nosepad, lightweight,  universal fit so you can enjoy all-day wear without compromise. Perfect for those who value both style and practicality.",BERG,139,1,0,premium-eyeglasses,Berg,acetate,fullframe,,EYEMYEYE-BER010047C2,E12B8547 Black Full rim Aviator Eyeglasses for Men,Women,2022-09-22 15:54:10.593 +0530,19779,50-18-142-40,aviator-eyeglasses,full-frame-eyeglasses,/brands/berg-eyeglasses,P,False,India,,,,,,,8,False,2024-03-30 02:35:34,3,False,"Nosepad,Lightweight, Universal fit",M.1252.AV.1.6.A,Yes,Spexmojo,6,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12B8547/E12B8547_1.jpg,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12B8547/E12B8547_1.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12B8547/E12B8547_2.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12B8547/E12B8547_3.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12B8547/E12B8547_4.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12B8547/E12B8547_5.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12B8547/E12B8547_6.jpg
54867,E20B8614,Men,eyeglasses,MIYAMA,Blue,Polycarbonate,Transparent,acetate,Square,12,Medium,149,Full Frame,"Square shape ideal for multifocals, Nosepad, Hinges, Lightweight, Universal Fit, Durable Acetate construction","A square frame in a stylish blue finish, crafted from premium acetate for durability and everyday comfort. Designed for men, it offers nosepad, hinges, lightweight,  universal fit so you can enjoy all-day wear without compromise. Perfect for those who value both style and practicality.",MIYAMA,149,1,0,premium-eyeglasses,Miyama,acetate,fullframe,,EYEMYEYE-MIY020014C3,E20B8614 Blue Full rim Square Eyeglasses for Men,Women,2023-03-10 13:49:46.904 +0530,19529,52-17-140-40,square-eyeglasses,full-frame-eyeglasses,/brands/miyama-eyeglasses,P,False,India,,,,,,,11,True,2024-03-30 02:35:35,3,False,"Nosepad,Hinges,Lightweight, Universal fit",M.1253.SQ.1.6.A,Yes,Spexmojo,6,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E20B8614/E20B8614_1.jpg,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E20B8614/E20B8614_1.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E20B8614/E20B8614_2.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E20B8614/E20B8614_3.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E20B8614/E20B8614_4.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E20B8614/E20B8614_5.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E20B8614/E20B8614_6.jpg
18515,E16A8548,Men,eyeglasses,BERG,Grey,Polycarbonate,Transparent,acetate,Rectangle,12,Medium,139,Full Frame,"Rectangle shape ideal for multifocals, Nosepad, Lightweight, Universal Fit, Durable Acetate construction, Polycarbonate lens compatible","A rectangle frame in a stylish grey finish, crafted from premium acetate for durability and everyday comfort. Designed for men, it offers nosepad, lightweight,  universal fit so you can enjoy all-day wear without compromise. Perfect for those who value both style and practicality.",BERG,139,1,0,premium-eyeglasses,Berg,acetate,fullframe,,EYEMYEYE-BER010048C2,E16A8548 Grey Full rim Rectangle Eyeglasses for Men and Women,Women,2022-09-22 15:54:32.335 +0530,19783,51-17-140-38,rectangle-eyeglasses,full-frame-eyeglasses,/brands/berg-eyeglasses,P,False,India,,,,,,,8,False,2024-03-30 02:35:34,3,False,"Nosepad,Lightweight, Universal fit",M.1254.RE.1.6.A,Yes,Spexmojo,6,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E16A8548/E16A8548_1.jpg,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E16A8548/E16A8548_1.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E16A8548/E16A8548_2.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E16A8548/E16A8548_3.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E16A8548/E16A8548_4.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E16A8548/E16A8548_5.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E16A8548/E16A8548_6.jpg
